[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/login
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/css/materialdesignicons.min.css
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/css/bootstrap.min.css
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/css/style.min.css
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/css/animate.min.css
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/js/jquery.min.js
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/js/main.min.js
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/js/popper.min.js
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/js/bootstrap.min.js
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:51 | 接口请求地址:http://10.100.10.254:8888/static/js/bootstrap-notify.min.js
[2024-10-28 15:31:44] | DEBUG | app.py:print_request_info:56 | 接口请求数据:
